dam_name,longitude,latitude
SCHILLING LAKE DAM,-94.039,37.3147
HOMER LAWRENCE LAKE DAM,-94.9501,40.2713
CAMPBELL LAKE DAM,-94.0737,37.5462
LENNY LAKE DAM,-94.0413,38.6873
TOM SMITH LAKE -EAST DAM,-94.5714,38.8563
GRINDSTONE-LOST-MUDDY WATERSHED DAM B-4,-94.403,39.8618
GRINDSTONE-LOST-MUDDY WATERSHED DAM LT-107,-94.3222,39.8965
BEE VEER MINE DAM,-92.5627,39.6463
LAKE PARADISE DAM,-94.1006,38.9137
WILDHORSE CREEK FOREST DAM,-90.6656,38.6467
LEVEE NUMBER THREE DAM,-94.0552,38.0139
SYBERT LAKE DAM-UPPER,-94.8472,40.0692
CHARLES WOOD DAM,-94.1838,37.6226
EAST FORK BIG CREEK DAM E- 77,-93.9878,40.3615
POND 4-011,-92.4925,39.207
VANDERFORD NUMBER THREE DAM,-93.4988,37.827
POGUE LAKE DAM,-90.2398,37.4575
PECULIAR CITY RESEVOIR DAM,-94.4535,38.6954
MORRIS LAKE DAM,-94.1927,38.9767
RE MANSFIELD DAM,-93.7741,38.3047
ALLEN DALE SUBDIVISION DAM,-93.3318,37.124
BAIERS DEN LAKE DAM,-94.4518,38.6592
EASTLAND LAKE DAM,-94.3632,38.0822
DAY LAKE DAM,-93.7821,38.9856
WELBORN DEVELOPMENT INC LAKE DAM,-94.4754,38.7856
WESTON LAKE DAM,-93.4048,38.6995
KERNODLE LAKE DAM #2,-94.5513,38.9126
ELDRIDGE LAKE DAM,-94.0106,38.717
KEMP LAKE DAM,-91.2943,38.1227
POTTORF LAKE DAM,-94.2062,37.6688
STRUCKHOFF LAKE DAM SEC 11,-90.8868,38.586
TABO CREEK WATERSHED DAM D-24,-93.8276,39.1553
PUTMAN DAM,-91.5538,37.6827
TWIN PINES COUNTRY CLUB LAKE DAM,-94.3151,38.6702
DRESSER MINERALS NO 7 DAM (DRY),-90.7015,37.9777
WARREN LAKE DAM,-93.2787,37.7287
INDIAN CREEK HILLS LOWER LAKE,-92.7272,38.3004
GRINDSTONE-LOST-MUDDY WATERSHED DAM D-31,-94.3969,39.9717
GRINDSTONE-LOST-MUDDY WATERSHED DAM B-25,-94.3293,39.8437
WOODRAIL LAKE DAM,-92.3588,38.9214
JAY LAKE DAM SOUTH,-94.4612,40.4565
PASTROVICH LAKE DAM,-92.4816,39.5831
HEIM LAKE DAM,-91.4209,39.1806
BASS LAKE DAM,-91.2627,38.9077
PFAUTCH LAKE DAM,-91.1837,39.4538
GRANT CITY DAM,-94.4295,40.4768
MACK&WOODARD LAKE DAM-SECT 35,-93.5566,40.0425
MILLER LAKE DAM,-93.4087,39.5033
COOK LAKE DAM,-92.0578,39.2964
WILLIAMS DAM NORTH SEC 18,-92.0813,39.1199
TERRELL LAKE DAM,-90.8574,39.0736
102 RIVER TRIBUTARIES DAM  4,-94.7986,40.3843
NULL LAKE DAM,-93.7293,39.4386
ZURBUCHEN LAKE DAM,-94.5455,39.591
SAPP LAKE DAM,-92.4021,38.8925
GARRETT LAKE DAM,-90.9552,38.8221
COWAN LAKE DAM,-93.6782,39.5739
SHAFFER LAKE DAM,-91.633,40.3904
NOBLE LAKE DAM- NORTH,-91.4395,38.8519
MECHLIN LAKE DAM,-92.4342,39.8159
MCVICKER LAKE DAM,-92.5657,39.7897
PETERSON LAKE DAM,-93.2386,39.0042
NELSEN'S LAKE DAM,-90.8644,39.0827
MILLER LAKE DAM,-94.4222,40.4494
JOHNSON LAKE DAM,-91.4692,38.8831
SCHELLE LAKE DAM,-92.7247,39.7692
MILES LAKE DAM,-93.2041,39.0713
SPROCK FARMS INC LAKE DAM,-92.0559,39.3233
CARLSON LAKE DAM,-91.5987,39.2985
BLAKEMORE LAKE DAM,-92.4517,39.1343
CLITHERO LAKE DAM,-91.4083,39.2261
LENZ LAKE DAM,-92.6663,38.7958
CAMPBELL LAKE DAM,-93.7143,40.4389
LOST CANYON LAKES DAM-SECT 25 UPPER,-91.7742,38.8142
SOUTH LAKE DAM,-93.7358,38.8198
LEWIS LAKE DAM SOUTH,-92.3743,39.1207
SUDBROCK LAKE DAM,-92.0562,39.3006
NUTTER LAKE DAM WEST,-91.6067,39.0382
DAVIS LAKE DAM,-92.7463,39.0722
KUTRYP LAKE DAM,-90.9853,38.7159
KLEINSORGE LAKE DAM,-91.4216,39.0532
DEER HOLLOW LAKE DAM,-91.298,38.7684
GROFF LAKE DAM,-93.7405,38.5033
WINFIELD LAKE DAM,-91.7415,38.8287
BOWLING GREEN DAM #2,-91.1613,39.344
ROGERS FARM DAM,-94.8066,39.4226
HERMORA LAKE DAM,-93.1673,38.682
WATERS EDGE ESTATES LAKE DAM,-92.2549,38.9677
LAKE SPRINGFIELD DAM,-93.2636,37.112
TEBO DIVERSIONARY IMPOUNDMENT DAM,-93.6616,38.5029
WILDHORSE CREEK PARKWAY DAM,-90.6288,38.648
PRAIRIE CENTER FARM DAM,-94.5044,37.4777
UNITY #1 DAM,-94.3963,38.9486
HESTER LAKE DAM,-95.0198,40.4629
LAMAR LAKE DAM,-94.2616,37.48
HAZEL CREEK DAM,-92.629,40.2997
LA PLATA NEW CITY DAM,-92.4296,40.0121
LAKE LOUISE DAM,-93.5995,39.8279
MONONAME40,-94.246,36.8764
CLARENCE CANNON DAM RE-REGULATION DAM,-91.5716,39.5652
POOSEY 89-35-05-01,-93.716,39.9153
GRINDSTONE-LOST-MUDDY WATERSHED DAM A-10B,-94.2878,39.8261
BAXTER LAKE DAM-NORTH,-93.9203,40.4771
WELLIVER LAKE DAM,-94.4927,38.3419
ROCK VALLEY LAKE DAM,-89.9242,37.7666
MAY LAKE DAM,-94.5559,38.4784
TABO CREEK WATERSHED DAM A-26,-93.7575,39.0735
WERTHS LAKE DAM,-93.5777,38.9536
TEAMSTERS DAM,-90.381,38.2876
TRUITT LAKE DAM,-93.7183,37.7414
MCCORMACK DAM,-91.3475,36.8166
OTAHKI LAKE DAM,-90.4928,37.2574
HAMILTON LAKE DAM,-93.7889,38.7908
DIGGS LAKE DAM,-94.3664,37.4667
CIRCLE LAKE DAM,-93.0487,37.2696
MO-VAL LAKE DAM,-91.0748,38.4063
"BAIR, JIM DAM",-90.911,38.6025
LAKE ANNETTE DAM,-94.5113,38.6502
LAKE LAFAYETTE DAM,-93.9797,38.9507
MAUPIN LAKE DAM,-94.0497,38.8691
SCHALLERT LAKE DAM,-93.8462,38.2354
"TOTTEN,F A LAKE DAM",-92.9732,37.245
HAPKE LAKE DAM,-94.1722,38.668
ESSIE DAM,-91.6548,38.0509
EAGLE LAKE DAM,-90.2352,37.9383
KRANZ LAKE DAM,-93.5801,38.7112
TABO CREEK WATERSHED DAM A-32,-93.7463,39.0569
SILVER CREEK LAKE DAM,-92.3129,39.1002
HAAN LAKE DAM,-94.4029,39.8555
LEIRHEIMER LAKE DAM,-91.8099,39.2413
SIBLEY ORCHARDS LAKE DAM,-94.1901,39.1693
GALLAWAY LAKE DAM,-92.1055,39.1811
BUSCH WILDLIFE AREA-SURVEY 887 DAM,-90.7384,38.7215
ROBBINS LAKE DAM,-94.8555,40.4929
SUTTER DAM,-91.7008,39.8888
BECKER-MILLER-MARCUM LAKE DAM,-92.7434,38.6856
HEDGES LAKE DAM,-94.1662,39.3127
WILSON LAKE DAM,-91.7801,38.9606
FOUNTAIN LAKE DAM,-92.2313,39.1959
LOHMAR LAKE DAM,-92.4292,39.1739
DALY DAM,-92.1267,38.9746
SHELLABARGER DAM NORTH,-92.0577,39.1463
BROWN LAKE DAM,-92.2846,39.3914
NAUMAN LAKE DAM,-95.3138,40.2134
KNOTT LAKE DAM,-93.5712,39.4425
BOEHM LAKE DAM,-90.8625,39.1061
WURTZBURGER LAKE DAM,-91.7857,40.2256
MFA RESEARCH FARM LAKE DAM,-93.1912,39.0232
BON-GOR LAKE DAM,-92.343,39.0311
ROBERTSON DAM,-91.6003,39.2285
WARDEN LAKE DAM-SOUTH,-94.4437,40.5517
SMITH LAKE DAM,-92.2613,38.946
LAVINGON DAM,-91.6238,39.9269
GLADSTONE LAKE DAM EAST,-94.4183,40.4123
BROWNING LAKE DAM,-92.1378,39.9299
BESHEARS LAKE DAM,-91.5486,39.1798
LIPPOLD LAKE DAM,-92.7494,39.0541
MCGINNIS LAKE,-91.1839,38.4551
FENDER FARMS LAKE DAM NORTH,-93.737,39.9583
JEFFERS LAKE DAM,-94.8268,39.5345
PATTERSON FARMS LAKE DAM,-95.1442,40.3454
ALLISON LAKE DAM,-91.4786,39.1333
KETNER LAKE DAM,-93.6681,39.178
HILS LAKE DAM,-92.481,39.4323
MCKIM LAKE DAM,-94.3053,39.8758
WHITE LAKE DAM,-91.4245,39.0335
KNOSBY LAKE DAM,-93.718,40.2257
ULRICH LAKE DAM,-93.7171,39.6014
JANSSEN LAKE DAM,-91.1736,38.4379
BECKER LAKE DAM,-91.6234,39.1699
GILLILAND LAKE DAM SOUTH,-93.7215,39.6911
PRATHER LAKE DAM EAST,-94.4734,40.4559
GOPHER LAKE DAM,-94.3147,38.8734
LITTLE SNI-A-BAR CREEK DAM 41,-93.886,39.0539
CATCLAW LAKE DAM,-94.3166,38.8888
DREXEL LAKE DAM,-94.6065,38.4744
BLACKBERRY HAY FARM DAM,-94.5968,37.3208
SOUTH FORK BLACKWATER RIVER DAM E-24,-94.0429,38.7325
LITTLE SNI-A-BAR #22,-93.9279,39.1516
STEVENER LAKE DAM,-90.8473,38.7297
BEAR CREEK WATERSHED DAM X- 2,-91.9943,40.4047
SCROGGS LAKE DAM,-94.364,37.3141
TABO CREEK WATERSHED F-20 DAM,-93.6859,39.1494
EAST LOCUST CREEK WATERSHED DAM E- 70,-93.0699,40.2268
LIONS LAKE DAM,-93.7539,38.7483
GRINDSTONE-LOST-MUDDY WATERSHED DAM D-23,-94.3282,40.0028
FAHRMEIER LAKE DAM,-93.9382,39.0818
CLEAR FORK LAKE DAM,-93.5969,38.7516
EAST FORK BIG CREEK DAM E- 71,-93.9956,40.3838
TABO CREEK WATERSHED DAM B-33,-93.79,39.0685
EAST FORK BIG CREEK DAM E-100A,-94.0099,40.2876
EAST FORK BIG CREEK DAM Z- 12,-93.9468,40.5415
EAST FORK GRAND RIVER DAM C- 40,-94.3263,40.5239
MONITEAU CREEK WS DAM M- 49,-92.499,39.166
EAST YELLOW CREEK A- 36,-92.9565,40.1783
EAST LOCUST CREEK WATERSHED DAM E- 65,-93.0897,40.2296
MONITEAU CREEK WS DAM M- 21,-92.5729,39.0612
LUETKEMEYER DAM,-91.6993,39.5996
UPPER LOCUST CREEK W-182,-93.2669,40.2269
WEST FORK BIG CREEK DAM L- 58,-94.0753,40.3434
MONITEAU CREEK WS DAM L-  9,-92.6128,39.1822
DAVID ALLEN DAM,-89.8,37.22
UPPER LOCUST CREEK L-152,-93.1534,40.3689
UPPER LOCUST CREEK W-189,-93.2897,40.2064
WEST FORK BIG CREEK DAM B- 79,-94.0238,40.4881
TROUBLESOME CREEK WATERSHED DAM T-111,-92.1168,40.1739
UPPER LOCUST CREEK W-179,-93.2737,40.2325
UPPER LOCUST CREEK W- 60,-93.1679,40.4556
JOHN PAUL DOBSON,-93.7077,39.154
LONGVIEW DAM,-94.4683,38.9266
TROUBLESOME CREEK WATERSHED DAM T-113,-92.1219,40.1598
WEST FORK BIG CREEK DAM P- 45,-94.0001,40.2133
EAST FORK BIG CREEK DAM E- 69,-93.9896,40.3998
TROUBLESOME CREEK WATERSHED DAM T- 96,-91.9314,40.1047
EAST FORK GRAND RIVER DAM F- 67,-94.2297,40.5022
MONITEAU CREEK WS DAM M- 89,-92.5039,39.3076
MONITEAU CREEK WS DAM M- 35,-92.5912,39.1224
TROUBLESOME CREEK WATERSHED DAM T- 80,-91.9787,40.0784
WHAN FARMS DAM,-91.9089,40.1766
BIG CREEK-HURRICANE CREEK T- 25,-93.5942,39.5473
SHANNON DAM,-91.7744,40.3387
BIG CREEK-HURRICANE CREEK B- 37,-93.4449,39.477
INGELLS & ERVIN DAM,-94.6362,40.5475
UPPER LOCUST CREEK W-116,-93.2947,40.346
EAST FORK BIG CREEK DAM E-100B,-94.0085,40.2885
MCROBERT DAM,-92.217,40.3435
EAST LOCUST CREEK WATERSHED DAM E- 66,-93.0985,40.2199
BIG CREEK-HURRICANE CREEK B- 33,-93.4595,39.4919
TROUBLESOME CREEK WATERSHED DAM R- 33A,-91.6951,39.9018
EAST LOCUST CREEK WATERSHED DAM E-111A,-93.0668,40.1142
ROMINE DAM,-92.8809,40.085
MONITEAU CREEK WS DAM H- 16,-92.5595,39.2215
WILBUR LARASON,-93.6637,40.5378
RALPH HENNEMANN LAKE,-89.5343,37.1357
LARRY HAYS DAM,-92.5298,40.1508
TROUBLESOME CREEK WATERSHED DAM S- 68,-91.8228,39.9836
TROUBLESOME CREEK WATERSHED DAM T-105,-91.9725,40.1135
BIG CREEK-HURRICANE CREEK B- 11,-93.5284,39.4978
TROUBLESOME CREEK WATERSHED DAM T-123,-91.9788,40.1201
CRANDALL DAM,-92.4112,40.261
UPPER LOCUST CREEK L- 77,-93.1502,40.5709
NIEMEYER DAM,-91.1614,39.2718
BIG CREEK-HURRICANE CREEK B-  3,-93.572,39.524
EAST YELLOW CREEK L- 29,-92.8835,39.8817
BIG CREEK-HURRICANE CREEK B- 68,-93.4428,39.6294
BIG CREEK-HURRICANE CREEK B- 35,-93.4532,39.4905
JEFF EMANUAL DAM,-92.5306,39.6883
EAST YELLOW CREEK B- 32,-92.9747,39.8026
BIG CREEK-HURRICANE CREEK T- 10,-93.5047,39.5742
WEST FORK BIG CREEK DAM B-157,-94.0382,40.1727
HICKORY CREEK WATERSHED STRUCTURE H-  2A,-94.3961,36.8673
BIG CREEK-HURRICANE CREEK M- 16,-93.4824,39.6189
TROUBLESOME CREEK WATERSHED DAM T- 46,-92.0258,40.1458
GRASSY CREEK WATERSHED DAM G- 74,-91.6633,39.9599
DAVID BAKER,-93.8418,40.4513
HENRY DAM,-92.5778,39.6206
BOTTERMUELLER STRUCTURE,-91.2528,38.6717
EAST YELLOW CREEK B- 42,-92.9836,39.7812
HARDEN LAKE,-92.8166,40.1721
GRASSY CREEK WATERSHED DAM G- 39,-91.8181,40.0572
UPPER LOCUST CREEK W- 53,-93.1961,40.4824
EAST LOCUST CREEK WATERSHED DAM E-60,-93.0853,40.2356
MONITEAU CREEK WS DAM M- 97A,-92.4637,39.3252
EAST FORK GRAND RIVER DAM H- 54,-94.2768,40.4547
BIG CREEK-HURRICANE CREEK B- 50,-93.4322,39.5478
BIG CREEK-HURRICANE CREEK B- 42,-93.4247,39.4968
BIG CREEK-HURRICANE CREEK B-102,-93.3253,39.3991
UPPER LOCUST CREEK W- 76,-93.2008,40.4191
WEST FORK BIG CREEK DAM B- 85,-94.042,40.4598
DENNIS LEE DAM,-93.6446,39.8581
WEST FORK BIG CREEK DAM W-45,-94.0814,40.537
JOHN SPECK DAM,-93.5536,40.2158
BIG CREEK-HURRICANE CREEK W-  4B,-93.3945,39.5308
UPPER LOCUST CREEK W- 50,-93.199,40.5053
LINDQUIST DAM,-92.609,40.3483
BIG CREEK-HURRICANE CREEK B- 67,-93.4543,39.6207
LEIFIELD DAM,-92.3027,39.97
MONITEAU CREEK WS DAM M- 54,-92.4763,39.1798
MONITEAU CREEK WS DAM M- 52,-92.486,39.174
MONITEAU CREEK WS DAM M- 85,-92.4874,39.2868
UPPER LOCUST CREEK L- 84,-93.1541,40.5165
WEST FORK BIG CREEK DAM B-150,-94.0569,40.2159
EAST YELLOW CREEK A- 25,-92.938,40.2329
DWIGHT MILLIGAN SR DAM,-93.9104,40.4444
JERALD DISNEY DAM,-94.0398,39.3186
WEST FORK BIG CREEK DAM B-161,-94.05,40.144
BIG CREEK-HURRICANE CREEK L-  6,-93.3135,39.3617
UPPER LOCUST CREEK L-157,-93.111,40.3722
ELAINE SYKES DAM,-93.6199,39.561
UPPER LOCUST CREEK W-183B,-93.2737,40.2227
MONITEAU CREEK WS DAM M- 50,-92.499,39.167
EAST FORK BIG CREEK DAM E- 58,-93.9271,40.433
GRASSY CREEK WATERSHED DAM G- 57,-91.806,40.0642
DALE FRAZIER DAM,-94.1939,39.9508
WEST FORK BIG CREEK DAM S- 35,-94.004,40.4677
BIG CREEK-HURRICANE CREEK B- 30,-93.4706,39.5128
WISE DAM,-93.3609,40.2756
JACKIE HAGUE JR DAM,-93.5213,40.5418
LOWELL MOLLOY DAM,-93.4174,39.9861
WEST FORK BIG CREEK DAM B-104,-94.0148,40.3825
EAST YELLOW CREEK W- 30A,-92.9089,40.0485
BIG CREEK-HURRICANE CREEK T- 31,-93.5114,39.5353
TROUBLESOME CREEK WATERSHED DAM T-120,-92.0644,40.1518
KOPMANN FARMS INC DAM,-91.1666,38.5958
GRASSY CREEK WATERSHED DAM G- 59,-91.7906,40.0657
UPPER LOCUST CREEK W-180A,-93.2738,40.2298
BIG CREEK-HURRICANE CREEK D-  7,-93.2592,39.386
BIG CREEK-HURRICANE CREEK W-  2,-93.3915,39.5136
HAYES DAM,-91.8961,37.709
TIMBER RIDGE LLC,-92.248,39.5071
EAST YELLOW CREEK S-34,-92.9109,39.819
EAST FORK BIG CREEK DAM Z-  9,-93.952,40.5698
UPPER LOCUST CREEK L-210,-93.1477,40.1938
WEST FORK BIG CREEK DAM L- 45,-94.1348,40.3675
WEST FORK BIG CREEK DAM B-185,-94.0462,40.147
DONNIE POORE DAM,-92.0454,39.6077
BRYCE TALLMAN DAM,-92.4532,40.5575
EAST YELLOW CREEK L- 26,-92.9016,39.883
EAST YELLOW CREEK W-43,-92.9339,39.9617
BIG CREEK-HURRICANE CREEK B- 94A,-93.3619,39.4488
LEROY DAM,-91.6302,40.2621
UPPER LOCUST CREEK W- 77,-93.109,40.4277
EAST YELLOW CREEK A- 80,-92.9558,40.0495
WEST FORK BIG CREEK DAM L- 53,-94.1086,40.352
BIG CREEK-HURRICANE CREEK M- 15,-93.4756,39.615
BIG CREEK-HURRICANE CREEK B- 39,-93.441,39.464
CIRCLE V DAM,-92.0299,39.9671
UPPER LOCUST CREEK W-185,-93.2769,40.2106
EAST FORK GRAND RIVER DAM H- 48,-94.2413,40.4258
EAST YELLOW CREEK W- 37,-92.9122,39.9957
UPPER LOCUST CREEK L-146A,-93.1107,40.3979
SCOTT RUTHERFORD DAM,-94.2316,38.7837
WEST FORK BIG CREEK DAM B-179,-94.1198,40.1281
WEST FORK BIG CREEK DAM B-142,-94.096,40.2129
WEST FORK BIG CREEK DAM B-86,-94.0756,40.496
UPPER LOCUST CREEK W-140,-93.2478,40.2832
WEST FORK BIG CREEK DAM P- 31,-93.9705,40.3038
BIG CREEK-HURRICANE CREEK B- 34,-93.4595,39.49
DEPPE FARMS TRACT #2110 DAM,-91.0618,38.5903
TROUBLESOME CREEK WATERSHED DAM T-116,-92.1024,40.1453
WEST FORK BIG CREEK DAM B- 88,-94.035,40.4436
WATTS DAM,-92.3489,39.9823
SMITH DAM,-93.3129,40.1556
WEST FORK BIG CREEK DAM P- 39,-94.0141,40.2357
DUNCAN DAM,-93.1777,39.9399
MONITEAU CREEK WS DAM M- 53,-92.478,39.176
ADAMS DAM,-92.5293,40.236
MONITEAU CREEK WS DAM M- 86C,-92.4929,39.2946
EAST YELLOW CREEK S- 47,-92.9454,39.7929
EAST LOCUST CREEK WATERSHED DAM E-122,-93.0571,40.0874
WEST FORK BIG CREEK DAM S- 36,-94.0024,40.4558
RICK MCVICKER DAM,-92.5796,39.7942
BIG CREEK-HURRICANE CREEK H-  9,-93.3693,39.5588
WEST FORK BIG CREEK DAM P- 32,-93.9681,40.299
SCHULTZ FARMS DAM,-94.44,40.3083
VOGEL DAM,-93.4805,40.5502
EAST YELLOW CREEK W- 42,-92.9283,39.9704
MONITEAU CREEK WS DAM M- 44,-92.5258,39.1268
BIG CREEK-HURRICANE CREEK S- 25,-93.4041,39.4179
WEST FORK BIG CREEK DAM L- 51,-94.1119,40.353
EAST YELLOW CREEK A- 50,-92.966,40.1254
TROUBLESOME CREEK WATERSHED DAM T-112,-92.1176,40.164
EAST YELLOW CREEK L- 40,-92.9061,39.8702
BIG CREEK-HURRICANE CREEK T- 14A,-93.5034,39.552
EAST LOCUST CREEK WATERSHED DAM E-107,-93.0335,40.1255
DEVENY DAM,-92.3128,40.0572
JANICE ROSIER LAKE DAM,-95.2909,40.2014
BIG CREEK-HURRICANE CREEK L-  4A,-93.3303,39.3681
GRASSY CREEK WATERSHED DAM G- 92,-91.7015,39.9515
EAST FORK BIG CREEK DAM E- 83,-93.9634,40.3486
WILLIAM ENK DAM,-94.7081,40.3657
MONITEAU CREEK WS DAM M- 86D,-92.4875,39.2974
JWEST DAM,-92.5133,39.8956
EAST YELLOW CREEK S- 44,-92.9264,39.7638
TROUBLESOME CREEK WATERSHED DAM T- 49B,-92.0148,40.1299
TROUBLESOME CREEK WATERSHED DAM T- 78,-91.9948,40.0717
WEST FORK BIG CREEK DAM W- 26,-94.0859,40.5632
UPPER LOCUST CREEK W-190,-93.2762,40.2031
WEST FORK BIG CREEK DAM P- 35,-93.9878,40.2307
WEST FORK BIG CREEK DAM P- 16,-93.9671,40.26
EAST YELLOW CREEK A- 42,-92.9332,40.1706
UPPER LOCUST CREEK L- 86,-93.1471,40.5101
BIG CREEK-HURRICANE CREEK B- 38,-93.4445,39.4772
WEST FORK BIG CREEK DAM B- 66,-94.0866,40.5225
BIG CREEK-HURRICANE CREEK H- 10,-93.3733,39.5588
EAST FORK BIG CREEK DAM E- 34,-93.9879,40.4909
TROUBLESOME CREEK WATERSHED DAM T- 72,-92.0382,40.0754
GRASSY CREEK WATERSHED DAM G- 61A,-91.773,40.0526
GREG PAIGE STRUCTURE,-94.5709,39.9088
WEST FORK BIG CREEK DAM L- 52,-94.1111,40.3522
MARK NOVINGER DAM,-92.5988,40.2638
ANDY MCDANIEL DAM,-93.6566,39.8431
SHIVES DAM,-92.3656,40.3764
EAST LOCUST CREEK WATERSHED DAM E-134,-93.1103,40.0592
EAST YELLOW CREEK A- 35,-92.9567,40.1887
SOUTH FORK BLACKWATER RIVER DAM E- 25A,-94.0073,38.7491
ROY RITCHART DAM,-93.5682,39.3635
SMALL DAM,-91.9211,40.4418
TROUBLESOME CREEK WATERSHED DAM T- 64,-92.04,40.1059
JOHNSON DAM,-92.8807,39.5471
EAST FORK BIG CREEK DAM E- 61,-93.9315,40.4238
BIG CREEK-HURRICANE CREEK L-5A,-93.3303,39.3621
GEORGE FOGG DAM,-95.1956,40.1395
TROUBLESOME CREEK WATERSHED DAM T-110,-92.121,40.1866
KRUMMEN DAM,-92.2494,38.5497
UPPER LOCUST CREEK L-142,-93.0619,40.4092
EAST YELLOW CREEK A- 57,-92.9312,40.1129
UPPER LOCUST CREEK L-217A,-93.1488,40.1925
WEST FORK BIG CREEK DAM B- 75,-94.0357,40.4946
GRASSY CREEK WATERSHED DAM G- 47,-91.7992,40.0134
EAST FORK GRAND RIVER DAM F- 26,-94.2336,40.5521
WEST FORK BIG CREEK DAM S- 23,-93.988,40.535
WEST FORK BIG CREEK DAM L- 46B,-94.1307,40.3601
BIG CREEK-HURRICANE CREEK T- 27,-93.5973,39.5371
EAST YELLOW CREEK B- 45,-92.999,39.7696
BIG CREEK-HURRICANE CREEK B- 31,-93.4592,39.5052
EAST YELLOW CREEK A- 78A,-92.9361,40.0351
MONITEAU CREEK WS DAM M- 41,-92.5183,39.1231
WEST FORK BIG CREEK DAM B- 63,-94.0966,40.5238
WILLIAM SPOONER DAM,-93.8673,39.4916
BIG CREEK-HURRICANE CREEK B- 76,-93.4082,39.6386
UPPER LOCUST CREEK W-193,-93.265,40.1836
EAST YELLOW CREEK A- 55A,-92.9395,40.1419
JACKIE HAGUE DAM,-93.5247,40.5396
EAST YELLOW CREEK A- 89A,-92.9358,40.0187
UPPER LOCUST CREEK L-111,-93.1016,40.4656
WEST FORK BIG CREEK DAM B-169,-94.1034,40.154
MONITEAU CREEK WS DAM M-101,-92.4657,39.3514
WENDT DAM,-92.2991,40.5867
EAST YELLOW CREEK B- 36,-92.9486,39.8135
TROUBLESOME CREEK WATERSHED DAM T- 44A,-92.0398,40.1318
WEST FORK BIG CREEK DAM L- 48,-94.126,40.3605
GRASSY CREEK WATERSHED DAM G- 79,-91.7924,40.008
UPPER LOCUST CREEK R- 24,-93.1664,40.3336
BIG CREEK-HURRICANE CREEK B-  6,-93.5431,39.5158
WEST FORK BIG CREEK DAM P- 44,-93.9972,40.2144
WEST FORK BIG CREEK DAM L- 49,-94.0992,40.3687
PANTHER CREEK WATERSHED DAM B- 11,-93.9246,40.3972
BOYS AND GIRLS TOWN DAM,-91.3369,38.0161
TROUBLESOME CREEK WATERSHED DAM T- 56,-91.9516,40.1057
MONITEAU CREEK WS DAM M- 58,-92.468,39.209
CLARENCE CANNON DAM,-91.6497,39.5452
FOUNTAIN CREEK FARMS DAM,-92.6208,39.9673
BIG CREEK-HURRICANE CREEK T- 17,-93.5469,39.5513
BIG CREEK-HURRICANE CREEK S-  4,-93.4679,39.4732
UPPER LOCUST CREEK W-121,-93.2528,40.3441
HENSELMAN DAM,-92.1493,40.4865
LARRY HENDRIX DAM,-91.7877,38.0536
ROY LEE CARMACK,-93.3884,40.1321
HALL FARMS DAM,-91.8932,40.1183
DUANE LUNA DAM,-95.2525,40.1659
EAST YELLOW CREEK B- 48,-92.9588,39.7251
JIM NOVINGER DAM,-92.5956,40.2737
WEST FORK BIG CREEK DAM B-144,-94.1056,40.2009
MONITEAU CREEK WS DAM H- 14,-92.5647,39.203
UPPER LOCUST CREEK W-183A,-93.2751,40.2249
HAROLD KELLY DAM,-93.3703,40.0875
EAST YELLOW CREEK W- 52,-92.9167,39.8843
TROUBLESOME CREEK WATERSHED DAM S- 50,-91.8478,40.0129
KEYTESVILLE DAM,-92.9385,39.4388
HOOVER-FRANKUM WATERSHED DAM A- 12,-95.1584,40.4549
WEST FORK BIG CREEK DAM B- 74,-94.0593,40.4936
EAST YELLOW CREEK A-103,-92.9533,39.9133
BIG CREEK-HURRICANE CREEK B- 32,-93.4419,39.5014
GARY NEUMANN DAM,-93.3686,40.2054
GRONEMEIR DAM,-91.8981,40.2094
UPPER LOCUST CREEK W- 83,-93.1589,40.3914
DENNIS PATTERSON,-94.0372,40.0153
WEST FORK BIG CREEK DAM W-42,-94.088,40.5439
BRUCE GAMET DAM,-93.6725,40.3826
BIG CREEK-HURRICANE CREEK B- 45A,-93.4331,39.5234
TROUBLESOME CREEK WATERSHED DAM T- 97,-91.9239,40.0948
UPPER LOCUST CREEK R-  5,-93.1865,40.3899
WEST FORK BIG CREEK DAM S- 22,-93.9884,40.5399
WEST FORK BIG CREEK DAM L- 66,-94.1217,40.3166
UPPER LOCUST CREEK R- 14,-93.1995,40.3684
DAVID COCHRAN DAM,-93.4629,40.1838
WEST FORK BIG CREEK DAM B- 91,-94.0617,40.4464
EAST FORK GRAND RIVER DAM H- 58,-94.2992,40.4426
EAST LOCUST CREEK WATERSHED DAM E-144,-93.1431,40.1411
UPPER LOCUST CREEK W-165,-93.2124,40.1749
KIRBY ROSIER DAM,-95.2862,40.2107
BIG CREEK-HURRICANE CREEK H- 39,-93.371,39.4948
UPPER LOCUST CREEK L-141,-93.0739,40.415
BIG CREEK-HURRICANE CREEK H- 49,-93.3083,39.5106
BIG CREEK-HURRICANE CREEK H- 12,-93.3864,39.5459
CHARLES POLLOCK DAM,-93.5521,40.1737
MONITEAU CREEK WS DAM H- 10,-92.5282,39.1684
EAST LOCUST CREEK WATERSHED DAM E- 57,-93.0688,40.2429
SELWAY DAM,-91.8243,40.3377
NOEL DAM,-92.5884,40.3115
FEUTZ DAM,-92.019,39.1026
